srch_id,date_time,site_id,visitor_location_country_id,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,binary_relevance,graded_relevance,weekday,week_of_year,hour,minute,early_night,nans_count,score,timestamp
71800,2013-06-23 20:13:23,5,219,219,78926,2,3.5,0,0.69,0.0029,0.0,28,80.0,0,15253,1,1,2,0,1,0,,126.38,0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0,no_click,6,25,20,13,True,7,-1.7820934923496188,1712812438175
71800,2013-06-23 20:13:23,5,219,219,79106,2,4.0,1,4.26,0.2421,0.0,32,129.0,0,15253,1,1,2,0,1,0,,125.92,0,-1.0,0.0,5.0,,,,0.0,0.0,19.0,0.0,0.0,19.0,0,no_click,6,25,20,13,True,4,-2.865961631624129,1712812475418
71800,2013-06-23 20:13:23,5,219,219,80579,4,4.5,1,4.28,0.2185,0.0,10,139.0,0,15253,1,1,2,0,1,0,,126.24,0,,,,,,,0.0,0.0,16.0,-1.0,0.0,14.0,0,no_click,6,25,20,13,True,7,-2.139015733598045,1712812512662
71800,2013-06-23 20:13:23,5,219,219,106230,4,4.0,0,4.22,0.1775,0.0,2,149.0,1,15253,1,1,2,0,1,0,,125.62,0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0,no_click,6,25,20,13,True,7,-2.0540359454812456,1712812549906
71800,2013-06-23 20:13:23,5,219,219,106421,3,4.0,0,4.28,0.2911,0.0,18,165.0,1,15253,1,1,2,0,1,0,,125.82,0,0.0,0.0,21.0,,,,0.0,0.0,,0.0,0.0,26.0,0,no_click,6,25,20,13,True,5,-3.182973536697292,1712812587149
71800,2013-06-23 20:13:23,5,219,219,107028,4,4.0,1,4.26,0.2646,0.0,13,139.0,0,15253,1,1,2,0,1,0,,125.97,0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0,no_click,6,25,20,13,True,7,-1.7733477877074413,1712812624393
71800,2013-06-23 20:13:23,5,219,219,107087,2,4.0,1,4.06,0.1164,0.0,36,115.0,0,15253,1,1,2,0,1,0,,125.51,0,0.0,0.0,,,,,,,,0.0,0.0,,0,no_click,6,25,20,13,True,9,-2.1438291423122844,1712812661637
71800,2013-06-23 20:13:23,5,219,219,113402,3,3.5,1,4.17,0.1178,0.0,7,101.0,1,15253,1,1,2,0,1,0,,125.42,0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0,no_click,6,25,20,13,True,7,-1.7108706611325613,1712812698880
71800,2013-06-23 20:13:23,5,219,219,120248,4,4.0,1,4.26,0.2628,0.0,4,119.0,0,15253,1,1,2,0,1,0,,125.97,0,0.0,0.0,7.0,,,,0.0,0.0,,0.0,0.0,7.0,1,booked,6,25,20,13,True,5,-1.6247745679689458,1712812736124
71800,2013-06-23 20:13:23,5,219,219,123709,2,3.0,0,4.13,0.1426,0.0,30,74.0,0,15253,1,1,2,0,1,0,,125.55,0,1.0,0.0,34.0,,,,1.0,0.0,21.0,1.0,0.0,21.0,0,no_click,6,25,20,13,True,4,-1.9511428014899093,1712812773368
71800,2013-06-23 20:13:23,5,219,219,124778,4,4.0,1,4.29,0.2967,0.0,21,159.0,0,15253,1,1,2,0,1,0,,125.95,0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0,no_click,6,25,20,13,True,7,-2.1220191197446066,1712812810611
71800,2013-06-23 20:13:23,5,219,219,127988,3,4.0,0,1.39,0.0126,0.0,14,84.0,1,15253,1,1,2,0,1,0,,122.61,0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0,no_click,6,25,20,13,True,7,-0.8036010093312087,1712812847855
71850,2013-06-11 00:28:27,5,32,219,2771,4,4.0,0,4.87,0.3576,0.0,27,178.0,1,25426,2,11,1,0,1,1,,,0,0.0,0.0,,,,,0.0,0.0,,,,,1,click_no_booking,1,24,0,28,True,10,-2.1590858045404446,1712812885099
71850,2013-06-11 00:28:27,5,32,219,12283,4,3.5,0,5.0,0.4572,0.0,25,166.0,1,25426,2,11,1,0,1,1,,,0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0,no_click,1,24,0,28,True,8,-2.037502747184195,1712812922342
71850,2013-06-11 00:28:27,5,32,219,14669,5,4.5,0,4.87,0.3666,0.0,12,314.0,0,25426,2,11,1,0,1,1,,,0,-1.0,0.0,52.0,,,,-1.0,0.0,52.0,-1.0,0.0,52.0,0,no_click,1,24,0,28,True,5,-3.140129822826777,1712812959586
71850,2013-06-11 00:28:27,5,32,219,16745,5,4.5,1,4.95,0.1053,0.0,29,334.0,0,25426,2,11,1,0,1,1,,,0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0,no_click,1,24,0,28,True,8,-2.4750913310819787,1712812996830
71850,2013-06-11 00:28:27,5,32,219,18873,3,3.5,0,5.23,0.5587,0.0,19,139.0,1,25426,2,11,1,0,1,1,,,0,-1.0,0.0,3.0,,,,0.0,0.0,30.0,0.0,0.0,26.0,0,no_click,1,24,0,28,True,5,-2.9445346699531854,1712813034073
71850,2013-06-11 00:28:27,5,32,219,19116,5,4.5,0,4.87,0.3597,0.0,30,399.0,0,25426,2,11,1,0,1,1,,,0,,,,,,,0.0,0.0,,0.0,0.0,,0,no_click,1,24,0,28,True,10,-2.815298300383056,1712813071317
71850,2013-06-11 00:28:27,5,32,219,21708,5,4.0,0,5.14,0.5014,0.0,7,309.0,0,25426,2,11,1,0,1,1,,,0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0,no_click,1,24,0,28,True,8,-2.617828833957077,1712813108561
71850,2013-06-11 00:28:27,5,32,219,22043,4,3.5,0,5.25,0.5424,0.0,32,148.0,1,25426,2,11,1,0,1,1,,,0,,,,,,,1.0,0.0,35.0,1.0,0.0,35.0,0,no_click,1,24,0,28,True,8,-2.3521578400120533,1712813145804
71850,2013-06-11 00:28:27,5,32,219,27521,5,4.5,0,5.24,0.5402,0.0,20,351.0,1,25426,2,11,1,0,1,1,,,0,0.0,0.0,17.0,,,,0.0,0.0,,0.0,0.0,,0,no_click,1,24,0,28,True,7,-3.1310544533978315,1712813183048
71850,2013-06-11 00:28:27,5,32,219,30992,5,4.0,0,5.19,0.5498,0.0,4,424.0,0,25426,2,11,1,0,1,1,,,0,0.0,0.0,,,,,-1.0,0.0,3.0,-1.0,0.0,3.0,0,no_click,1,24,0,28,True,6,-3.955680824209132,1712813220292
71850,2013-06-11 00:28:27,5,32,219,32752,4,3.5,0,5.15,0.4979,0.0,3,179.0,1,25426,2,11,1,0,1,1,,,0,0.0,-1.0,,,,,-1.0,-1.0,40.0,-1.0,-1.0,31.0,0,no_click,1,24,0,28,True,6,-3.3973680376412254,1712813257535
71850,2013-06-11 00:28:27,5,32,219,34241,4,4.0,1,4.89,0.4046,0.0,28,304.0,0,25426,2,11,1,0,1,1,,,0,-1.0,0.0,11.0,,,,1.0,0.0,28.0,1.0,0.0,7.0,0,no_click,1,24,0,28,True,5,-3.394696394471591,1712813294779
71850,2013-06-11 00:28:27,5,32,219,41066,4,4.5,0,5.01,0.4608,0.0,11,239.0,0,25426,2,11,1,0,1,1,,,0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0,no_click,1,24,0,28,True,8,-2.520246017618994,1712813332023
71850,2013-06-11 00:28:27,5,32,219,43830,3,3.5,0,5.22,0.559,0.0,22,136.0,1,25426,2,11,1,0,1,1,,,0,0.0,0.0,30.0,,,,0.0,0.0,30.0,0.0,0.0,,0,no_click,1,24,0,28,True,6,-2.8604297013787727,1712813369266
71850,2013-06-11 00:28:27,5,32,219,49959,5,4.5,1,5.18,0.5407,0.0,6,399.0,0,25426,2,11,1,0,1,1,,,0,,,,,,,,,,,,,0,no_click,1,24,0,28,True,14,-3.0444307125106755,1712813406510
71850,2013-06-11 00:28:27,5,32,219,51287,4,4.0,0,5.09,0.5007,0.0,17,297.0,1,25426,2,11,1,0,1,1,,,0,1.0,0.0,17.0,,,,1.0,0.0,17.0,1.0,0.0,17.0,0,no_click,1,24,0,28,True,5,-2.745446739462768,1712813443754
71850,2013-06-11 00:28:27,5,32,219,52199,4,4.0,0,5.17,0.5174,0.0,5,205.0,0,25426,2,11,1,0,1,1,,,0,,,,,,,,-1.0,,,-1.0,,0,no_click,1,24,0,28,True,12,-2.332190728300904,1712813480997
71850,2013-06-11 00:28:27,5,32,219,57592,4,4.0,0,5.0,0.4517,0.0,24,184.0,0,25426,2,11,1,0,1,1,,,0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0,no_click,1,24,0,28,True,8,-2.57643341898271,1712813518241
71850,2013-06-11 00:28:27,5,32,219,62596,3,4.0,0,4.91,0.405,0.0,21,209.0,0,25426,2,11,1,0,1,1,,,0,1.0,0.0,12.0,,,,1.0,0.0,12.0,1.0,0.0,8.0,0,no_click,1,24,0,28,True,5,-3.428426601259126,1712813555485
71850,2013-06-11 00:28:27,5,32,219,64108,3,3.5,0,4.9,0.3995,0.0,23,184.0,0,25426,2,11,1,0,1,1,,,0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0,no_click,1,24,0,28,True,8,-3.436998841828786,1712813592728
71850,2013-06-11 00:28:27,5,32,219,66102,2,3.0,0,5.21,0.5551,0.0,14,80.0,1,25426,2,11,1,0,1,1,,,0,0.0,0.0,22.0,,,,,,,,,,0,no_click,1,24,0,28,True,11,-2.3888017260836305,1712813629972
71850,2013-06-11 00:28:27,5,32,219,72177,4,4.5,1,5.04,0.4673,0.0,18,322.0,1,25426,2,11,1,0,1,1,,,0,,,,,,,,,,,,,0,no_click,1,24,0,28,True,14,-3.6674172160336953,1712813667216
71850,2013-06-11 00:28:27,5,32,219,78276,4,4.0,1,5.09,0.4947,0.0,8,283.0,1,25426,2,11,1,0,1,1,,,0,0.0,0.0,17.0,,,,1.0,0.0,21.0,1.0,0.0,21.0,0,no_click,1,24,0,28,True,5,-3.5215773754030875,1712813704459
71850,2013-06-11 00:28:27,5,32,219,79550,3,4.0,0,4.84,0.3339,0.0,13,155.0,1,25426,2,11,1,0,1,1,,,0,,-1.0,,,,,,-1.0,,,-1.0,,1,click_no_booking,1,24,0,28,True,11,-2.8710174124465357,1712813741703
71850,2013-06-11 00:28:27,5,32,219,84552,4,4.5,0,4.92,0.3877,0.0,26,284.0,0,25426,2,11,1,0,1,1,,,0,,,,,,,,-1.0,,,-1.0,,0,no_click,1,24,0,28,True,12,-3.010058395092409,1712813778947
71850,2013-06-11 00:28:27,5,32,219,87006,5,0.0,0,5.06,,0.0,1,175.0,0,25426,2,11,1,0,1,1,,,0,0.0,0.0,2.0,,,,-1.0,0.0,15.0,-1.0,0.0,15.0,1,booked,1,24,0,28,True,6,-3.1182571474402985,1712813816190
71850,2013-06-11 00:28:27,5,32,219,101402,3,0.0,1,4.94,,0.0,9,151.0,1,25426,2,11,1,0,1,1,,,0,,,,,,,1.0,0.0,18.0,1.0,0.0,18.0,1,click_no_booking,1,24,0,28,True,9,-3.22373285623068,1712813853434
71850,2013-06-11 00:28:27,5,32,219,104257,4,4.5,0,5.07,0.4884,0.0,31,414.0,0,25426,2,11,1,0,1,1,,,0,1.0,0.0,25.0,,,,-1.0,0.0,15.0,-1.0,0.0,15.0,0,no_click,1,24,0,28,True,5,-3.6133181566022414,1712813890678
71850,2013-06-11 00:28:27,5,32,219,107732,4,4.0,0,5.23,0.5378,0.0,33,284.0,0,25426,2,11,1,0,1,1,,,0,-1.0,0.0,16.0,,,,-1.0,0.0,16.0,-1.0,0.0,16.0,0,no_click,1,24,0,28,True,5,-3.974166979779425,1712813927921
71850,2013-06-11 00:28:27,5,32,219,127310,2,2.5,0,4.85,0.3402,0.0,34,94.0,1,25426,2,11,1,0,1,1,,,0,1.0,0.0,48.0,,,,-1.0,0.0,5.0,-1.0,0.0,6.0,0,no_click,1,24,0,28,True,5,-2.389684214136973,1712813965165
71850,2013-06-11 00:28:27,5,32,219,127866,4,4.5,0,4.98,0.4428,0.0,16,248.0,0,25426,2,11,1,0,1,1,,,0,,,,,,,1.0,0.0,62.0,1.0,0.0,62.0,0,no_click,1,24,0,28,True,8,-2.8427031152973683,1712814002409
71850,2013-06-11 00:28:27,5,32,219,129900,4,4.0,0,5.04,0.46,0.0,10,174.0,1,25426,2,11,1,0,1,1,,,0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,8.0,1,click_no_booking,1,24,0,28,True,7,-2.952931536790821,1712814039652
71850,2013-06-11 00:28:27,5,32,219,130559,3,3.0,0,5.0,0.4562,0.0,15,169.0,0,25426,2,11,1,0,1,1,,,0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0,no_click,1,24,0,28,True,8,-3.958652064165863,1712814076896
71850,2013-06-11 00:28:27,5,32,219,135423,4,4.0,0,4.93,0.431,0.0,2,309.0,1,25426,2,11,1,0,1,1,,,0,,,,,,,,-1.0,,,-1.0,,0,no_click,1,24,0,28,True,12,-3.0401588874150898,1712814114140
71867,2013-06-16 17:54:15,15,55,219,1167,2,3.5,1,1.95,0.0112,0.0,12,54.97,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.3175643637654153,1712814151383
71867,2013-06-16 17:54:15,15,55,219,30453,4,4.0,1,1.1,0.0188,0.0,21,62.82,1,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,0.7523690195200261,1712814188627
71867,2013-06-16 17:54:15,15,55,219,52964,2,3.5,1,1.95,0.0226,0.0,8,42.41,1,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-0.1461224876948915,1712814225871
71867,2013-06-16 17:54:15,15,55,219,55351,2,3.0,1,1.95,0.0177,0.0,13,50.26,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.706027406863323,1712814263114
71867,2013-06-16 17:54:15,15,55,219,55579,3,4.0,1,1.95,0.0125,0.0,35,91.09,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.5876379586497225,1712814300358
71867,2013-06-16 17:54:15,15,55,219,57897,3,4.0,1,2.89,0.044,0.0,37,89.52,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.0945966658609316,1712814337602
71867,2013-06-16 17:54:15,15,55,219,60034,4,4.5,1,0.69,0.0245,0.0,18,119.37,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-0.8968967151584458,1712814374846
71867,2013-06-16 17:54:15,15,55,219,60111,5,4.5,1,0.0,0.0078,0.0,31,249.73,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.6049625122395907,1712814412089
71867,2013-06-16 17:54:15,15,55,219,62398,3,4.0,1,0.69,0.0024,0.0,7,81.67,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.7769268893557737,1712814449333
71867,2013-06-16 17:54:15,15,55,219,65005,2,3.5,1,1.95,0.0177,0.0,33,50.26,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-0.9627961073188152,1712814486577
71867,2013-06-16 17:54:15,15,55,219,66582,2,2.5,1,1.95,0.0165,0.0,15,51.83,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.7099224706718414,1712814523820
71867,2013-06-16 17:54:15,15,55,219,68780,4,5.0,1,0.0,0.016,0.0,14,157.06,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.1338703861894917,1712814561064
71867,2013-06-16 17:54:15,15,55,219,81128,2,3.0,1,2.2,0.0206,0.0,26,48.69,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.468287776762892,1712814598308
71867,2013-06-16 17:54:15,15,55,219,90419,3,4.0,1,1.79,0.0164,0.0,19,130.36,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.8720690540594227,1712814635551
71867,2013-06-16 17:54:15,15,55,219,91142,3,4.0,1,0.69,0.0062,0.0,25,65.97,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.1299100137576992,1712814672795
71867,2013-06-16 17:54:15,15,55,219,92263,2,4.0,1,2.83,0.0181,0.0,10,56.54,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-0.710738618982737,1712814710039
71867,2013-06-16 17:54:15,15,55,219,93574,1,2.0,1,1.39,0.0025,0.0,32,39.26,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-0.5119666243165348,1712814747282
71867,2013-06-16 17:54:15,15,55,219,95045,3,4.5,1,0.69,0.022,0.0,38,91.09,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.2227197703442134,1712814784526
71867,2013-06-16 17:54:15,15,55,219,99417,3,4.0,1,1.79,0.0154,0.0,1,158.63,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-2.484010017425754,1712814821770
71867,2013-06-16 17:54:15,15,55,219,100471,3,4.5,1,2.89,0.0113,0.0,27,103.66,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.6296499307909658,1712814859013
71867,2013-06-16 17:54:15,15,55,219,106432,2,4.5,1,1.95,0.0191,0.0,28,78.53,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.4572514401854768,1712814896257
71867,2013-06-16 17:54:15,15,55,219,115350,4,4.5,1,0.69,0.0677,0.0,22,135.07,1,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-0.6196438366566843,1712814933501
71867,2013-06-16 17:54:15,15,55,219,118769,3,3.5,0,1.79,,0.0,9,89.52,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,15,-2.7393570694165628,1712814970744
71867,2013-06-16 17:54:15,15,55,219,120365,3,4.5,1,2.89,0.0209,0.0,20,149.21,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-2.041920802041424,1712815007988
71867,2013-06-16 17:54:15,15,55,219,121416,3,4.5,0,2.89,0.0167,0.0,4,87.95,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.1946723179044794,1712815045232
71867,2013-06-16 17:54:15,15,55,219,121516,3,3.0,1,1.61,0.0025,0.0,36,119.37,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-2.8226275190801844,1712815082475
71867,2013-06-16 17:54:15,15,55,219,128051,3,4.5,1,2.89,0.0582,0.0,34,89.52,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-0.8202403905043992,1712815119719
71867,2013-06-16 17:54:15,15,55,219,128769,2,2.5,1,1.39,0.0034,0.0,3,50.26,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.6868066401063346,1712815156963
71867,2013-06-16 17:54:15,15,55,219,130134,4,4.0,1,0.0,0.0203,0.0,16,138.21,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.6659853260457842,1712815194206
71867,2013-06-16 17:54:15,15,55,219,131906,2,3.5,1,2.89,0.0086,0.0,30,59.68,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.3736983142046229,1712815231450
71867,2013-06-16 17:54:15,15,55,219,132362,2,2.5,0,1.61,,0.0,24,69.11,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,15,-3.0408820121257034,1712815268694
71867,2013-06-16 17:54:15,15,55,219,133431,2,3.0,1,1.39,0.0045,0.0,29,42.41,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.1509203317580252,1712815305937
71867,2013-06-16 17:54:15,15,55,219,134405,4,4.5,1,0.69,0.023,0.0,2,98.95,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,1,booked,6,24,17,54,False,14,-1.3825193441400412,1712815343181
71867,2013-06-16 17:54:15,15,55,219,135813,4,5.0,0,0.0,0.0023,0.0,6,108.37,0,9179,1,86,2,0,1,0,,,1,,,,,,,,,,,,,0,no_click,6,24,17,54,False,14,-1.6989818097676004,1712815380425
71892,2013-05-27 09:17:36,5,219,219,4493,2,3.5,1,3.3,,4.33,18,40.0,1,23650,3,1,2,0,1,0,-50.9976,91.31,0,,1.0,,0.0,0.0,,,,,1.0,0.0,11.0,0,no_click,0,22,9,17,False,7,-1.7524213680458822,1712815417668
71892,2013-05-27 09:17:36,5,219,219,5148,3,4.5,1,3.3,,5.02,24,99.0,0,23650,3,1,2,0,1,0,-46.4753,90.98,0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0,no_click,0,22,9,17,False,7,-2.18421087494688,1712815454912
71892,2013-05-27 09:17:36,5,219,219,8483,2,4.0,1,2.08,,4.12,14,60.0,0,23650,3,1,2,0,1,0,-46.1229,91.93,0,,1.0,,0.0,0.0,,,,,0.0,0.0,,0,no_click,0,22,9,17,False,8,-1.7852710474786009,1712815492156
71892,2013-05-27 09:17:36,5,219,219,26203,3,4.5,1,0.69,,4.72,4,86.0,1,23650,3,1,2,0,1,0,-51.81,91.52,0,,1.0,,-1.0,0.0,14.0,0.0,0.0,,0.0,0.0,,0,no_click,0,22,9,17,False,5,-1.7327177794043993,1712815529399
71892,2013-05-27 09:17:36,5,219,219,30723,3,4.0,1,3.3,,4.89,34,106.0,0,23650,3,1,2,0,1,0,-52.1271,91.22,0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0,no_click,0,22,9,17,False,7,-2.400071657750812,1712815566643
71892,2013-05-27 09:17:36,5,219,219,32917,4,4.5,1,3.4,,4.87,7,71.0,1,23650,3,1,2,0,1,0,-43.9786,91.19,0,1.0,0.0,55.0,1.0,0.0,28.0,,,,1.0,0.0,33.0,0,no_click,0,22,9,17,False,4,-0.7608964459520969,1712815603887
71892,2013-05-27 09:17:36,5,219,219,32919,3,4.5,1,0.69,,5.05,38,119.0,0,23650,3,1,2,0,1,0,-55.685,91.56,0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0,no_click,0,22,9,17,False,7,-2.6412482850608816,1712815641130
71892,2013-05-27 09:17:36,5,219,219,36360,2,3.5,1,1.1,0.1083,4.01,1,42.0,1,23650,3,1,2,0,1,0,-48.018,95.82,0,,1.0,,0.0,0.0,,1.0,0.0,42.0,0.0,0.0,,1,booked,0,22,9,17,False,4,-1.454284368020773,1712815678374
71892,2013-05-27 09:17:36,5,219,219,39592,4,4.5,1,1.1,,5.05,30,149.0,0,23650,3,1,2,0,1,0,-56.7874,89.82,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,no_click,0,22,9,17,False,5,-2.7716181431855245,1712815715618
71892,2013-05-27 09:17:36,5,219,219,45129,4,4.0,1,3.3,,4.99,27,137.0,0,23650,3,1,2,0,1,0,-53.0261,90.86,0,-1.0,0.0,17.0,-1.0,0.0,18.0,,,,-1.0,0.0,18.0,0,no_click,0,22,9,17,False,4,-2.666736369546552,1712815752861
71892,2013-05-27 09:17:36,5,219,219,45543,4,4.5,1,0.69,,5.51,9,155.0,0,23650,3,1,2,0,1,0,-53.6446,93.2,0,,1.0,,-1.0,0.0,9.0,,,,0.0,0.0,,0,no_click,0,22,9,17,False,7,-2.422708975514851,1712815790105
71892,2013-05-27 09:17:36,5,219,219,48563,3,4.0,1,0.0,0.2027,4.6,3,100.0,0,23650,3,1,2,0,1,0,-37.6891,91.51,0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0,no_click,0,22,9,17,False,6,-0.2292272118025299,1712815827349
71892,2013-05-27 09:17:36,5,219,219,59631,3,4.5,1,3.3,,4.74,26,79.0,0,23650,3,1,2,0,1,0,-41.2133,90.77,0,0.0,0.0,,1.0,0.0,10.0,,,,0.0,0.0,,0,no_click,0,22,9,17,False,6,-1.6287420424205994,1712815864592
71892,2013-05-27 09:17:36,5,219,219,59891,3,4.5,1,3.3,,5.2,29,109.0,0,23650,3,1,2,0,1,0,-52.0386,90.98,0,,1.0,,0.0,0.0,,,,,0.0,0.0,,0,no_click,0,22,9,17,False,8,-2.332737790057376,1712815901836
71892,2013-05-27 09:17:36,5,219,219,62395,3,3.5,1,1.39,,5.2,35,108.0,0,23650,3,1,2,0,1,0,-49.2858,95.39,0,,1.0,,-1.0,0.0,10.0,,,,0.0,0.0,,0,no_click,0,22,9,17,False,7,-2.007351941764379,1712815939080
71892,2013-05-27 09:17:36,5,219,219,63506,3,4.0,1,3.37,,4.45,16,68.0,0,23650,3,1,2,0,1,0,,91.12,0,,1.0,,-1.0,0.0,7.0,,,,0.0,0.0,,0,no_click,0,22,9,17,False,8,-0.7948101222002767,1712815976323
71892,2013-05-27 09:17:36,5,219,219,63600,3,3.5,1,3.3,,4.72,6,70.0,1,23650,3,1,2,0,1,0,-43.5535,91.37,0,-1.0,0.0,13.0,-1.0,0.0,13.0,,,,-1.0,0.0,13.0,0,no_click,0,22,9,17,False,4,-1.188825722881127,1712816013567
71892,2013-05-27 09:17:36,5,219,219,67682,2,3.5,1,3.3,,4.16,31,47.0,0,23650,3,1,2,0,1,0,-51.675,91.32,0,,1.0,,0.0,0.0,,,,,0.0,0.0,,0,no_click,0,22,9,17,False,8,-2.2433967238556405,1712816050811
71892,2013-05-27 09:17:36,5,219,219,79246,3,3.5,1,1.39,,4.6,33,105.0,0,23650,3,1,2,0,1,0,-44.5615,95.26,0,0.0,0.0,,0.0,0.0,,-1.0,0.0,4.0,-1.0,0.0,4.0,0,no_click,0,22,9,17,False,3,-2.7164025253429864,1712816088054
71892,2013-05-27 09:17:36,5,219,219,79712,4,4.5,1,3.3,,4.95,19,104.0,0,23650,3,1,2,0,1,0,-48.1653,91.11,0,,1.0,,0.0,0.0,,,,,0.0,0.0,,0,no_click,0,22,9,17,False,8,-2.03646253029256,1712816125298
71892,2013-05-27 09:17:36,5,219,219,80374,3,4.5,1,3.3,,4.81,28,104.0,0,23650,3,1,2,0,1,0,-51.6991,90.84,0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,0,no_click,0,22,9,17,False,7,-2.0477467038775883,1712816162542
71892,2013-05-27 09:17:36,5,219,219,81877,2,3.5,1,3.3,,4.25,10,55.0,0,23650,3,1,2,0,1,0,-52.1477,91.35,0,,1.0,,-1.0,0.0,9.0,,,,-1.0,0.0,18.0,0,no_click,0,22,9,17,False,6,-2.3782187944367257,1712816199785
