YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,timestamp,predicted_ARRIVAL_DELAY
2015,1,1,4,EV,2515,N877AS,DFW,SJT,905,,,,,60.0,,,229,,,1005,,,0,1,A,,,,,,2022-11-13 08:33:55.975683,-30.36694001969589
2015,1,1,4,WN,1141,N8608N,LAS,BWI,1345,1347.0,2.0,13.0,1400.0,270.0,255.0,225.0,2106,2045.0,17.0,2115,2102.0,-13.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-18.794841169943272
2015,1,1,4,B6,403,N603JB,JFK,SJU,955,1002.0,7.0,44.0,1046.0,227.0,231.0,182.0,1598,1448.0,5.0,1442,1453.0,11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,26.60742722704396
2015,1,1,4,AA,94,N3ANAA,SAN,JFK,755,810.0,15.0,13.0,823.0,320.0,281.0,262.0,2446,1545.0,6.0,1615,1551.0,-24.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-18.28138773034658
2015,1,1,4,UA,809,N816UA,SNA,DEN,1551,1549.0,-2.0,9.0,1558.0,132.0,151.0,135.0,846,1913.0,7.0,1903,1920.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,-23.94888810667673
2015,1,1,4,WN,2018,N7704B,BUR,SMF,1240,1242.0,2.0,9.0,1251.0,75.0,73.0,59.0,358,1350.0,5.0,1355,1355.0,0.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-14.71592676414218
2015,1,1,4,MQ,2927,N640MQ,DFW,ABI,1855,,,,,48.0,,,158,,,1943,,,0,1,B,,,,,,2022-11-13 08:33:55.975683,83.95244619547952
2015,1,1,4,OO,4491,N625CA,PDX,SEA,1735,1725.0,-10.0,13.0,1738.0,50.0,51.0,32.0,129,1810.0,6.0,1825,1816.0,-9.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-8.716508882843083
2015,1,1,4,WN,1049,N239WN,BHM,TPA,1305,1308.0,3.0,9.0,1317.0,80.0,76.0,64.0,459,1521.0,3.0,1525,1524.0,-1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,39.02078958081657
2015,1,1,4,B6,930,N526JB,RSW,JFK,1026,1020.0,-6.0,11.0,1031.0,153.0,154.0,139.0,1074,1250.0,4.0,1259,1254.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,43.202615500571554
2015,1,1,4,EV,4228,N11184,BTR,IAH,1708,1705.0,-3.0,8.0,1713.0,72.0,77.0,54.0,253,1807.0,15.0,1820,1822.0,2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,84.60221414713001
2015,1,1,4,AS,883,N531AS,OAK,LIH,700,649.0,-11.0,12.0,701.0,344.0,337.0,320.0,2457,1021.0,5.0,1044,1026.0,-18.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-10.20509469223338
2015,1,1,4,F9,676,N908FR,DEN,MCO,700,802.0,62.0,12.0,814.0,205.0,201.0,180.0,1546,1314.0,9.0,1225,1323.0,58.0,0,0,,0.0,0.0,58.0,0.0,0.0,2022-11-13 08:33:55.975683,10.164451217098168
2015,1,1,4,F9,650,N948FR,DEN,BMI,1542,1541.0,-1.0,14.0,1555.0,116.0,122.0,102.0,834,1837.0,6.0,1838,1843.0,5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,105.14251350015056
2015,1,1,4,DL,1996,N806DN,MSP,LGA,705,703.0,-2.0,10.0,713.0,166.0,146.0,113.0,1020,1006.0,23.0,1051,1029.0,-22.0,0,0,,,,,,,2022-11-13 08:33:55.975683,3.5985176930731644
2015,1,1,4,UA,495,N455UA,DEN,IAD,957,1034.0,37.0,13.0,1047.0,197.0,169.0,152.0,1452,1519.0,4.0,1514,1523.0,9.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-2.9102369745291954
2015,1,1,4,UA,659,N435UA,RSW,IAH,1830,1825.0,-5.0,9.0,1834.0,158.0,167.0,129.0,861,1943.0,29.0,2008,2012.0,4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-9.184522000098816
2015,1,1,4,DL,2155,N690DL,ATL,LAX,1927,1938.0,11.0,15.0,1953.0,310.0,298.0,260.0,1947,2113.0,23.0,2137,2136.0,-1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,27.00304343869326
2015,1,1,4,US,1774,N126UW,BWI,CLT,1925,1917.0,-8.0,31.0,1948.0,84.0,99.0,61.0,361,2049.0,7.0,2049,2056.0,7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-17.70696429127742
2015,1,1,4,OO,5407,N652BR,ORD,SPI,2110,2106.0,-4.0,28.0,2134.0,55.0,64.0,31.0,174,2205.0,5.0,2205,2210.0,5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,6.662083854439122
2015,1,1,4,AA,333,N4YMAA,DFW,MFE,1305,1302.0,-3.0,23.0,1325.0,95.0,106.0,80.0,469,1445.0,3.0,1440,1448.0,8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-16.507326160651115
2015,1,1,4,UA,281,N461UA,EWR,PBI,1507,1506.0,-1.0,10.0,1516.0,181.0,158.0,143.0,1023,1739.0,5.0,1808,1744.0,-24.0,0,0,,,,,,,2022-11-13 08:33:55.975683,11.075095924511372
2015,1,1,4,US,461,N540UW,ATL,CLT,700,658.0,-2.0,15.0,713.0,72.0,63.0,38.0,226,751.0,10.0,812,801.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,19.52783059741035
2015,1,1,4,AA,1537,N3KSAA,MCO,ORD,1140,1141.0,1.0,9.0,1150.0,170.0,167.0,152.0,1005,1322.0,6.0,1330,1328.0,-2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,9.179650479199244
2015,1,1,4,AA,1621,N367AA,MCO,MIA,1617,1630.0,13.0,17.0,1647.0,72.0,61.0,38.0,192,1725.0,6.0,1729,1731.0,2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-13.966997855900296
2015,1,1,4,MQ,3172,N633MQ,CID,ORD,1505,,,,,80.0,,,196,,,1625,,,0,1,A,,,,,,2022-11-13 08:33:55.975683,-12.139951514861917
2015,1,1,4,WN,3177,N697SW,LAX,DEN,1115,1114.0,-1.0,10.0,1124.0,140.0,138.0,122.0,862,1426.0,6.0,1435,1432.0,-3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-16.253284106771744
2015,1,1,4,WN,1869,N657SW,OMA,STL,1950,1943.0,-7.0,10.0,1953.0,70.0,67.0,52.0,342,2045.0,5.0,2100,2050.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,5.526861250197847
2015,1,1,4,AS,73,N799AS,JNU,ANC,735,723.0,-12.0,56.0,819.0,110.0,152.0,91.0,571,950.0,5.0,925,955.0,30.0,0,0,,30.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,0.5522921955853897
2015,1,1,4,EV,4755,N12166,FAR,ORD,1450,1444.0,-6.0,13.0,1457.0,118.0,99.0,76.0,557,1613.0,10.0,1648,1623.0,-25.0,0,0,,,,,,,2022-11-13 08:33:55.975683,0.982993264428687
2015,1,1,4,UA,1601,N37466,EWR,FLL,606,558.0,-8.0,13.0,611.0,189.0,160.0,143.0,1065,834.0,4.0,915,838.0,-37.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-6.891679244774874
2015,1,1,4,OO,2609,N862AS,SMF,LAX,1840,1843.0,3.0,15.0,1858.0,90.0,92.0,60.0,373,1958.0,17.0,2010,2015.0,5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-16.17829111092031
2015,1,1,4,UA,1636,N77258,HNL,LAX,1446,1507.0,21.0,18.0,1525.0,338.0,319.0,282.0,2556,2207.0,19.0,2224,2226.0,2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-11.454430460143112
2015,1,1,4,AA,1029,N3HXAA,JFK,DCA,1545,1548.0,3.0,17.0,1605.0,85.0,82.0,60.0,213,1705.0,5.0,1710,1710.0,0.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-12.053580369109737
2015,1,1,4,WN,690,N366SW,OAK,LAS,1050,1049.0,-1.0,12.0,1101.0,85.0,93.0,75.0,407,1216.0,6.0,1215,1222.0,7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.152436285005027
2015,1,1,4,US,1825,N946UW,PHL,IAH,1815,1810.0,-5.0,15.0,1825.0,241.0,241.0,216.0,1325,2101.0,10.0,2116,2111.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-5.590785303014841
2015,1,1,4,WN,371,N7813P,CLT,BWI,745,744.0,-1.0,22.0,806.0,100.0,81.0,51.0,361,857.0,8.0,925,905.0,-20.0,0,0,,,,,,,2022-11-13 08:33:55.975683,24.49810915571137
2015,1,1,4,AA,1077,N483AA,BWI,DFW,835,823.0,-12.0,19.0,842.0,215.0,216.0,188.0,1217,1050.0,9.0,1110,1059.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-12.551878071386463
2015,1,1,4,OO,4475,N427SW,MSP,ISN,1300,1257.0,-3.0,12.0,1309.0,124.0,120.0,101.0,546,1450.0,7.0,1504,1457.0,-7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,17.89947093087844
2015,1,1,4,WN,3929,N707SA,BHM,DAL,1145,1140.0,-5.0,8.0,1148.0,110.0,110.0,97.0,587,1325.0,5.0,1335,1330.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.210619835646703
2015,1,1,4,US,730,N914UY,MIA,CLT,1459,1457.0,-2.0,14.0,1511.0,126.0,123.0,100.0,650,1651.0,9.0,1705,1700.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,3.603017122039115
2015,1,1,4,DL,1067,N829DN,LAS,ATL,1519,1518.0,-1.0,12.0,1530.0,221.0,206.0,190.0,1747,2140.0,4.0,2200,2144.0,-16.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-4.633513109946036
2015,1,1,4,DL,1117,N372NW,MSP,BIL,1542,1539.0,-3.0,22.0,1601.0,134.0,132.0,104.0,748,1645.0,6.0,1656,1651.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,32.9824944309269
2015,1,1,4,DL,1331,N353NB,JAC,SLC,1314,1325.0,11.0,16.0,1341.0,66.0,55.0,38.0,205,1419.0,1.0,1420,1420.0,0.0,0,0,,,,,,,2022-11-13 08:33:55.975683,26.903720907720256
2015,1,1,4,B6,149,N298JB,DCA,TPA,1350,1342.0,-8.0,9.0,1351.0,150.0,153.0,124.0,814,1555.0,20.0,1620,1615.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-8.057581403197023
2015,1,1,4,EV,3926,N14173,IAH,MFE,2112,2113.0,1.0,18.0,2131.0,79.0,77.0,54.0,316,2225.0,5.0,2231,2230.0,-1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,59.88311674815456
2015,1,1,4,WN,1133,N627SW,LAS,SLC,1140,1221.0,41.0,19.0,1240.0,80.0,85.0,61.0,368,1441.0,5.0,1400,1446.0,46.0,0,0,,5.0,0.0,0.0,41.0,0.0,2022-11-13 08:33:55.975683,-15.89166624978227
2015,1,1,4,UA,1019,N16713,IAH,SNA,2052,2132.0,40.0,19.0,2151.0,218.0,197.0,173.0,1346,2244.0,5.0,2230,2249.0,19.0,0,0,,0.0,0.0,13.0,6.0,0.0,2022-11-13 08:33:55.975683,-11.99986843863212
2015,1,1,4,WN,1039,N494WN,AMA,DAL,1535,1552.0,17.0,18.0,1610.0,65.0,76.0,54.0,323,1704.0,4.0,1640,1708.0,28.0,0,0,,11.0,0.0,3.0,14.0,0.0,2022-11-13 08:33:55.975683,98.70220021200132
2015,1,1,4,MQ,2872,N679MQ,ORD,DBQ,955,954.0,-1.0,12.0,1006.0,58.0,48.0,31.0,147,1037.0,5.0,1053,1042.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-23.384290043138133
2015,1,1,4,AA,348,N3ENAA,DFW,FLL,1225,1222.0,-3.0,17.0,1239.0,160.0,158.0,134.0,1119,1553.0,7.0,1605,1600.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,0.8494570896812991
2015,1,1,4,B6,1472,N640JB,FLL,LGA,2014,2052.0,38.0,16.0,2108.0,165.0,163.0,141.0,1076,2329.0,6.0,2259,2335.0,36.0,0,0,,1.0,0.0,0.0,35.0,0.0,2022-11-13 08:33:55.975683,-15.675592112271502
2015,1,1,4,US,2098,N714US,RIC,CLT,920,914.0,-6.0,13.0,927.0,86.0,79.0,59.0,257,1026.0,7.0,1046,1033.0,-13.0,0,0,,,,,,,2022-11-13 08:33:55.975683,12.598284962905806
2015,1,1,4,B6,427,N368JB,BOS,BWI,810,806.0,-4.0,32.0,838.0,98.0,106.0,70.0,369,948.0,4.0,948,952.0,4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-17.653392357136674
2015,1,1,4,VX,114,N855VA,LAX,IAD,2345,2339.0,-6.0,9.0,2348.0,285.0,280.0,263.0,2288,711.0,8.0,730,719.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-2.5951773015804007
2015,1,1,4,AA,2314,N3APAA,JFK,BOS,2020,2029.0,9.0,32.0,2101.0,70.0,75.0,40.0,187,2141.0,3.0,2130,2144.0,14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,99.75807655036326
2015,1,1,4,AA,155,N3FUAA,ORD,LAX,1430,1446.0,16.0,11.0,1457.0,270.0,254.0,236.0,1744,1653.0,7.0,1700,1700.0,0.0,0,0,,,,,,,2022-11-13 08:33:55.975683,2.241844985561032
2015,1,1,4,OO,6440,N494CA,COS,LAX,1644,1644.0,0.0,32.0,1716.0,158.0,161.0,123.0,833,1819.0,6.0,1822,1825.0,3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-5.838675399065072
2015,1,1,4,B6,624,N923JB,LAX,JFK,2100,2050.0,-10.0,14.0,2104.0,307.0,298.0,280.0,2475,444.0,4.0,507,448.0,-19.0,0,0,,,,,,,2022-11-13 08:33:55.975683,19.262456020501805
2015,1,1,4,DL,411,N194DN,LAX,JFK,1140,1139.0,-1.0,26.0,1205.0,320.0,315.0,276.0,2475,1941.0,13.0,2000,1954.0,-6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-108.63582844919551
2015,1,1,4,UA,393,N409UA,ORD,PHX,2023,2024.0,1.0,14.0,2038.0,238.0,234.0,216.0,1440,2314.0,4.0,2321,2318.0,-3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-18.66843120878779
2015,1,1,4,HA,172,N486HA,LIH,HNL,1458,1538.0,40.0,7.0,1545.0,34.0,46.0,26.0,102,1611.0,13.0,1532,1624.0,52.0,0,0,,0.0,0.0,12.0,40.0,0.0,2022-11-13 08:33:55.975683,5.535559577428328
2015,1,1,4,MQ,3376,N925MQ,FSD,DFW,1215,1303.0,48.0,12.0,1315.0,135.0,147.0,127.0,737,1522.0,8.0,1430,1530.0,60.0,0,0,,12.0,0.0,2.0,46.0,0.0,2022-11-13 08:33:55.975683,3.1873128857751043
2015,1,1,4,UA,1230,N69818,MCO,IAH,1519,1514.0,-5.0,10.0,1524.0,153.0,154.0,137.0,854,1641.0,7.0,1652,1648.0,-4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-1.023020731259018
2015,1,1,4,DL,2197,N998AT,CMH,ATL,1215,1217.0,2.0,15.0,1232.0,105.0,89.0,67.0,447,1339.0,7.0,1400,1346.0,-14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-14.514737587796974
2015,1,1,4,OO,6331,N954SW,CID,ORD,1550,1609.0,19.0,19.0,1628.0,73.0,68.0,37.0,196,1705.0,12.0,1703,1717.0,14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-8.164293836566301
2015,1,1,4,US,769,N271AY,PHL,MCO,1545,1613.0,28.0,38.0,1651.0,154.0,173.0,120.0,861,1851.0,15.0,1819,1906.0,47.0,0,0,,19.0,0.0,28.0,0.0,0.0,2022-11-13 08:33:55.975683,12.973887942380868
2015,1,1,4,DL,696,N904DA,LGA,DTW,900,900.0,0.0,12.0,912.0,133.0,107.0,91.0,502,1043.0,4.0,1113,1047.0,-26.0,0,0,,,,,,,2022-11-13 08:33:55.975683,20.746004726510883
2015,1,1,4,WN,3837,N7711N,DCA,ATL,1900,1852.0,-8.0,14.0,1906.0,105.0,114.0,91.0,547,2037.0,9.0,2045,2046.0,1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-21.951895463553413
2015,1,1,4,AA,1664,N520AA,DFW,SAT,1425,1449.0,24.0,18.0,1507.0,65.0,76.0,52.0,247,1559.0,6.0,1530,1605.0,35.0,0,0,,11.0,0.0,14.0,10.0,0.0,2022-11-13 08:33:55.975683,144.3401238932037
2015,1,1,4,OO,6585,N899SK,PHX,TUS,1315,1314.0,-1.0,25.0,1339.0,44.0,62.0,33.0,110,1412.0,4.0,1359,1416.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,-1.6110479175340549
2015,1,1,4,WN,1329,N488WN,MCI,MCO,720,716.0,-4.0,12.0,728.0,160.0,152.0,131.0,1072,1039.0,9.0,1100,1048.0,-12.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-49.910706233581706
2015,1,1,4,UA,1457,N76529,LAX,IAH,557,555.0,-2.0,12.0,607.0,192.0,178.0,160.0,1379,1047.0,6.0,1109,1053.0,-16.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-9.990084135492328
2015,1,1,4,WN,1646,N649SW,SEA,SAN,735,734.0,-1.0,10.0,744.0,165.0,148.0,135.0,1050,959.0,3.0,1020,1002.0,-18.0,0,0,,,,,,,2022-11-13 08:33:55.975683,18.66755569153795
2015,1,1,4,UA,794,N837UA,IAD,ORD,742,739.0,-3.0,30.0,809.0,129.0,139.0,104.0,589,853.0,5.0,851,858.0,7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-11.070493186002318
2015,1,1,4,DL,1980,N341NB,ATL,PWM,2035,2031.0,-4.0,13.0,2044.0,144.0,133.0,117.0,1027,2241.0,3.0,2259,2244.0,-15.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-10.999402312711611
2015,1,1,4,OO,5642,N903SW,CPR,DEN,1737,,,,,63.0,,,230,,,1840,,,0,1,C,,,,,,2022-11-13 08:33:55.975683,-12.593428164014442
2015,1,1,4,AA,1302,N598AA,DFW,RDU,1525,1527.0,2.0,15.0,1542.0,145.0,143.0,123.0,1061,1845.0,5.0,1850,1850.0,0.0,0,0,,,,,,,2022-11-13 08:33:55.975683,5.786640207099515
2015,1,1,4,US,693,N200UU,HNL,PHX,2315,2321.0,6.0,17.0,2338.0,350.0,339.0,319.0,2917,757.0,3.0,805,800.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,85.23817274796772
2015,1,1,4,EV,4602,N14198,XNA,EWR,1648,1704.0,16.0,26.0,1730.0,171.0,169.0,134.0,1131,2044.0,9.0,2039,2053.0,14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,79.55074019557183
2015,1,1,4,DL,1082,N980DL,MSP,JFK,1520,1542.0,22.0,10.0,1552.0,162.0,155.0,135.0,1029,1907.0,10.0,1902,1917.0,15.0,0,0,,0.0,0.0,10.0,5.0,0.0,2022-11-13 08:33:55.975683,9.10300966490207
2015,1,1,4,WN,330,N798SW,SAT,LAS,930,926.0,-4.0,13.0,939.0,180.0,167.0,150.0,1069,1009.0,4.0,1030,1013.0,-17.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-14.650961833727644
2015,1,1,4,EV,6098,N17159,DEN,ELP,1510,1905.0,235.0,30.0,1935.0,108.0,127.0,94.0,563,2109.0,3.0,1658,2112.0,254.0,0,0,,19.0,0.0,0.0,235.0,0.0,2022-11-13 08:33:55.975683,-0.6115469384924779
2015,1,1,4,MQ,2854,N847MQ,HPN,ORD,1830,1814.0,-16.0,12.0,1826.0,175.0,219.0,140.0,738,1946.0,67.0,2025,2053.0,28.0,0,0,,28.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,-9.922029606330216
2015,1,1,4,MQ,3620,N543MQ,BNA,ORD,1716,1716.0,0.0,12.0,1728.0,105.0,95.0,70.0,409,1838.0,13.0,1901,1851.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,21.542117074451937
2015,1,1,4,DL,2553,N935DL,ATL,SAT,1420,1420.0,0.0,11.0,1431.0,165.0,147.0,132.0,874,1543.0,4.0,1605,1547.0,-18.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.570621462201837
2015,1,1,4,WN,366,N7811F,BNA,LAX,850,849.0,-1.0,11.0,900.0,285.0,276.0,255.0,1797,1115.0,10.0,1135,1125.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-0.2486963609306784
2015,1,1,4,US,1872,N833AW,MCO,DCA,1459,1503.0,4.0,16.0,1519.0,121.0,126.0,103.0,759,1702.0,7.0,1700,1709.0,9.0,0,0,,,,,,,2022-11-13 08:33:55.975683,64.81229801112248
2015,1,1,4,WN,167,N928WN,DAL,SAT,1800,1811.0,11.0,10.0,1821.0,60.0,67.0,53.0,248,1914.0,4.0,1900,1918.0,18.0,0,0,,7.0,0.0,0.0,11.0,0.0,2022-11-13 08:33:55.975683,37.68563097567009
2015,1,1,4,AS,139,N592AS,ORD,ANC,935,931.0,-4.0,10.0,941.0,424.0,434.0,416.0,2846,1337.0,8.0,1339,1345.0,6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-14.954756486346636
2015,1,1,4,F9,1112,N207FR,PHX,CLE,1805,1813.0,8.0,20.0,1833.0,230.0,222.0,191.0,1737,2344.0,11.0,2355,2355.0,0.0,0,0,,,,,,,2022-11-13 08:33:55.975683,36.29976709269514
2015,1,1,4,OO,4968,N713SK,BHM,IAH,1830,1841.0,11.0,15.0,1856.0,112.0,122.0,102.0,562,2038.0,5.0,2022,2043.0,21.0,0,0,,10.0,0.0,11.0,0.0,0.0,2022-11-13 08:33:55.975683,-8.276745532400838
2015,1,1,4,UA,1621,N67134,IAH,EWR,1130,1142.0,12.0,11.0,1153.0,212.0,177.0,157.0,1400,1530.0,9.0,1602,1539.0,-23.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-13.353013707436434
2015,1,1,4,WN,1123,N379SW,ATL,MDW,2125,2123.0,-2.0,12.0,2135.0,125.0,108.0,91.0,591,2206.0,5.0,2230,2211.0,-19.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-7.759801926208958
2015,1,1,4,MQ,3190,N532MQ,MAF,DFW,1100,,,,,65.0,,,309,,,1205,,,0,1,B,,,,,,2022-11-13 08:33:55.975683,-9.025453141092356
2015,1,1,4,UA,1564,N37462,SFO,ORD,1916,1914.0,-2.0,17.0,1931.0,243.0,240.0,216.0,1846,107.0,7.0,119,114.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-2.355597429397927
2015,1,1,4,UA,1253,N37471,LAX,IAD,1604,1609.0,5.0,21.0,1630.0,282.0,276.0,249.0,2288,2339.0,6.0,2346,2345.0,-1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-38.59222696802029
2015,1,1,4,WN,1452,N401WN,RSW,IND,1045,1037.0,-8.0,9.0,1046.0,150.0,150.0,136.0,945,1302.0,5.0,1315,1307.0,-8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,20.42972768398184
2015,1,1,4,AA,1553,N3JNAA,DCA,MIA,659,653.0,-6.0,11.0,704.0,165.0,151.0,129.0,919,913.0,11.0,944,924.0,-20.0,0,0,,,,,,,2022-11-13 08:33:55.975683,16.187502709704116
2015,1,1,4,DL,2386,N3748Y,ATL,LGA,2145,2140.0,-5.0,15.0,2155.0,131.0,125.0,100.0,762,2335.0,10.0,2356,2345.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-0.2587488346515005
2015,1,1,4,OO,5322,N956SW,FWA,ORD,1835,1846.0,11.0,13.0,1859.0,59.0,60.0,34.0,157,1833.0,13.0,1834,1846.0,12.0,0,0,,,,,,,2022-11-13 08:33:55.975683,8.188566662172386
2015,1,1,4,WN,891,N408WN,PHL,MCO,1100,1057.0,-3.0,14.0,1111.0,160.0,149.0,124.0,861,1315.0,11.0,1340,1326.0,-14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-4.966505355231047
2015,1,1,4,AA,290,N3JKAA,AUS,JFK,1000,,,,,215.0,,,1521,,,1435,,,0,1,A,,,,,,2022-11-13 08:33:55.975683,0.848346260021795
2015,1,1,4,DL,1057,N937DL,ATL,SAV,1910,1905.0,-5.0,16.0,1921.0,65.0,56.0,35.0,214,1956.0,5.0,2015,2001.0,-14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,3.432577164257118
2015,1,1,4,WN,409,N8619F,ONT,PHX,2025,2020.0,-5.0,7.0,2027.0,70.0,64.0,52.0,325,2219.0,5.0,2235,2224.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-13.605759436482842
2015,1,1,4,UA,1692,N36469,EWR,MCO,2059,2109.0,10.0,12.0,2121.0,175.0,157.0,140.0,937,2341.0,5.0,2354,2346.0,-8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-16.33248569044264
2015,1,1,4,WN,467,N404WN,HOU,MCO,1540,1558.0,18.0,13.0,1611.0,130.0,125.0,104.0,849,1855.0,8.0,1850,1903.0,13.0,0,0,,,,,,,2022-11-13 08:33:55.975683,105.049691298165
2015,1,1,4,AA,1018,N3HJAA,MIA,PHX,920,916.0,-4.0,10.0,926.0,312.0,306.0,287.0,1972,1213.0,9.0,1232,1222.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,10.489846286913982
2015,1,1,4,OO,6485,N920SW,TUS,SFO,1740,1749.0,9.0,12.0,1801.0,140.0,127.0,111.0,751,1852.0,4.0,1900,1856.0,-4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,21.66077979689588
2015,1,1,4,AS,84,N508AS,ANC,SEA,1615,1604.0,-11.0,10.0,1614.0,200.0,187.0,173.0,1448,2007.0,4.0,2035,2011.0,-24.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-20.36315372112783
2015,1,1,4,UA,215,N472UA,LAX,DEN,1455,1453.0,-2.0,15.0,1508.0,140.0,166.0,137.0,862,1825.0,14.0,1815,1839.0,24.0,0,0,,24.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,-25.00537634816343
2015,1,1,4,DL,2036,N307DQ,ATL,EYW,1345,1344.0,-1.0,15.0,1359.0,114.0,101.0,84.0,646,1523.0,2.0,1539,1525.0,-14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-12.541805691033272
2015,1,1,4,OO,6475,N753SK,SLC,DEN,909,901.0,-8.0,12.0,913.0,96.0,105.0,65.0,391,1018.0,28.0,1045,1046.0,1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-5.489050856366612
2015,1,1,4,WN,534,N8318F,TPA,PHX,1700,1723.0,23.0,9.0,1732.0,280.0,266.0,251.0,1788,1943.0,6.0,1940,1949.0,9.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-4.741875917386441
