customer_id,creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,predicted_churn,decision,churn
27b63a64,776,Texas,Female,37,2,103769.22,2,1,0,194099.12,0.8550592591429705,high_risk,yes
27ab1a44,676,California,Male,20,1,80569.73,1,0,0,68621.98,0.794882928536859,high_risk,yes
27af8548,850,Texas,Female,36,6,143644.16,1,1,0,22102.25,0.080516481205098,low_risk,no
27adb2e0,560,Florida,Male,47,1,0.0,1,0,0,128882.66,0.0820205993934162,low_risk,no
27a9d134,599,Florida,Female,37,2,0.0,2,1,1,143739.29,0.8945254409203893,high_risk,yes
27b60602,675,Hawaii,Male,32,1,0.0,3,1,0,85901.09,0.988225273046582,high_risk,yes
27b5b102,685,California,Female,40,7,0.0,2,1,0,103898.59,0.9811992320820146,high_risk,yes
27b1d492,695,Massachusetts,Male,32,9,0.0,3,0,1,38533.79,0.8377674430780595,high_risk,yes
27b04672,736,California,Male,54,7,111729.47,2,0,1,84920.49,0.9691386245666194,high_risk,yes
27a94138,577,Florida,Male,31,6,0.0,1,1,1,196395.25,0.9718676305740882,high_risk,yes
27ad9698,767,California,Female,35,6,115576.44,1,0,1,27922.45,0.7689570189289548,high_risk,yes
27b15f80,652,Hawaii,Female,40,4,79927.36,2,1,1,33524.6,0.9628825204323596,high_risk,yes
27b329aa,758,Texas,Male,32,4,162657.64,2,1,1,115525.13,0.9707991742161656,high_risk,yes
27ad7938,644,Massachusetts,Male,28,0,0.0,2,1,0,119419.37,0.8823076954408898,high_risk,yes
27a9ab82,709,New York,Male,28,8,124695.72,2,1,0,145251.35,0.8885273449724282,high_risk,yes
27a99976,489,New York,Male,28,1,79460.98,2,1,1,167973.63,0.8976857166737516,high_risk,yes
27aaf230,767,Massachusetts,Male,77,8,149083.7,1,1,1,190146.83,0.97409802198273,high_risk,yes
27b1fa9e,665,New York,Female,45,5,155447.65,2,1,0,51871.95,0.1973484062913765,low_risk,no
27b059e6,615,Hawaii,Male,49,3,0.0,2,1,1,49872.33,0.8933026220033579,high_risk,yes
27aabbf8,648,Florida,Female,43,7,81153.82,1,1,1,144532.85,0.2441062292697169,low_risk,no
27b476f2,638,Hawaii,Female,42,7,165679.92,1,0,0,32916.29,0.8486222219561764,high_risk,yes
27b0d600,585,California,Male,55,10,106415.57,3,1,1,122960.98,0.2339371320500937,low_risk,no
27b12f74,717,Hawaii,Male,28,4,128206.79,1,1,1,54272.12,0.7592999715908393,high_risk,yes
27a97dc4,628,California,Male,25,7,0.0,2,1,1,195977.75,0.8582205038239079,high_risk,yes
27af27ba,640,California,Female,42,5,176099.13,1,1,1,8404.73,0.9718675147896552,high_risk,yes
27b6bfde,820,Hawaii,Female,39,1,104614.29,1,1,0,61538.43,0.0131601310020041,low_risk,no
27aa7364,563,California,Male,30,7,90727.79,1,1,0,122268.75,0.8785379652093763,high_risk,yes
27a9a4a2,634,Texas,Female,56,3,116251.24,1,0,1,42429.88,0.2473344286059363,low_risk,no
27b58614,707,Florida,Male,32,9,0.0,2,1,0,126475.79,0.8475153757675344,high_risk,yes
27b608b4,730,California,Male,34,1,0.0,2,1,1,126592.01,0.9131000906139444,high_risk,yes
27b62006,494,New York,Female,38,7,174937.64,1,1,0,40084.32,0.9974549622871546,high_risk,yes
27acdf46,737,California,Male,36,9,0.0,1,0,1,188670.9,0.0415443589223414,low_risk,no
27a9f466,616,California,Female,31,8,0.0,1,0,1,76456.17,0.8858849393444759,high_risk,yes
27b6fe90,586,California,Female,60,3,47020.65,2,0,1,63241.21,0.1206719578770762,low_risk,no
27b6cd30,517,California,Male,62,1,43772.66,3,1,0,187756.24,0.0221621371341691,low_risk,no
27b17614,485,Florida,Female,30,7,0.0,1,1,0,107067.37,0.8754185347825981,high_risk,yes
27b4535c,373,California,Male,42,7,0.0,1,1,0,77786.37,0.1609652847096724,low_risk,no
27a99552,688,New York,Female,46,0,74458.25,1,0,1,6866.31,0.9356187971343516,high_risk,yes
27b5cb10,644,Hawaii,Female,39,9,0.0,1,1,0,3740.93,0.808075708076169,high_risk,yes
27b33562,559,Massachusetts,Female,31,1,139183.06,1,0,1,143360.56,0.7901284049626189,high_risk,yes
27b6f486,647,Texas,Male,51,4,131156.76,1,1,0,29883.63,0.969185844032159,high_risk,yes
27add0f4,792,California,Male,31,6,71269.89,2,0,1,125912.77,0.7857193071365762,high_risk,yes
27b5c2dc,710,Massachusetts,Male,62,3,131078.42,2,1,0,119348.76,0.1228474255770665,low_risk,no
27ac95f4,633,California,Male,43,5,0.0,2,1,1,48249.88,0.8055316360702867,high_risk,yes
27ad99f4,655,Texas,Male,32,9,113447.01,1,1,0,82084.3,0.7674307459842797,high_risk,yes
27b4305c,628,Massachusetts,Female,33,3,0.0,1,1,1,188193.25,0.9884869470989284,high_risk,yes
27b1e07c,623,California,Female,35,0,130557.24,1,1,1,47880.71,0.9413559247849714,high_risk,yes
27b0ab1c,722,Hawaii,Female,47,2,88011.4,1,1,1,90655.94,0.0979651471625809,low_risk,no
27aa182e,585,California,Male,40,7,0.0,2,0,0,146156.98,0.8180229688362295,high_risk,yes
27aa3566,588,California,Female,35,0,0.0,2,1,1,155485.24,0.8611639007045627,high_risk,yes
27b53a74,612,California,Male,32,3,121394.42,1,1,0,164081.42,0.8074142420651145,high_risk,yes
27b33058,621,Massachusetts,Female,59,2,0.0,2,1,1,171364.18,0.8724559801967751,high_risk,yes
27ae40de,749,California,Female,35,3,0.0,3,1,1,132649.85,0.7866106197201628,high_risk,yes
27b6cf4c,654,Hawaii,Male,36,2,112262.84,1,1,0,12873.39,0.7771264700294903,high_risk,yes
27b086f0,520,Hawaii,Male,34,3,0.0,2,1,1,104703.96,0.9870485368654448,high_risk,yes
27abc5ca,514,New York,Female,45,3,109032.23,1,0,1,155407.21,0.0476816100779513,low_risk,no
27b60f26,696,Texas,Nonbinary,42,7,162318.61,1,1,0,121061.89,0.8336398482348755,high_risk,yes
27b21358,554,Hawaii,Male,24,10,0.0,1,0,0,92180.62,0.7815145864082403,high_risk,yes
27b20c46,850,California,Male,58,8,156652.13,1,0,0,25899.21,0.0712569483246871,low_risk,no
27b62344,549,Hawaii,Male,37,2,112541.54,2,0,0,47432.43,0.9160633976267336,high_risk,yes
27af533e,671,Florida,Male,58,1,178713.98,1,1,1,21768.21,0.8661205878566343,high_risk,yes
27b6e81a,538,California,Male,37,1,134752.08,1,1,0,162511.55,0.9359021604208686,high_risk,yes
27b0ecb2,666,Florida,Male,35,2,104832.49,1,1,0,175015.12,0.7646523431857953,high_risk,yes
27b2b2e0,758,Florida,Female,43,10,0.0,2,1,1,55313.44,0.8373454693284271,high_risk,yes
27b0e78a,555,California,Male,55,4,146798.81,1,1,1,74149.77,0.785640194263415,high_risk,yes
27addb30,745,California,Female,46,7,0.0,2,1,1,67769.94,0.8262325948313441,high_risk,yes
27ad04a8,539,Florida,Female,39,6,62052.28,1,0,1,59755.14,0.8184266643083363,high_risk,yes
27af6cb6,731,Texas,Male,37,3,116880.53,1,0,0,172718.35,0.128960311467158,low_risk,no
27b28edc,683,New York,Female,39,2,47685.47,2,1,1,86019.48,0.8952391325479325,high_risk,yes
27b68bea,771,Massachusetts,Male,18,1,0.0,2,0,0,41542.95,0.954484452972184,high_risk,yes
27adac28,405,Texas,Male,31,5,133299.67,2,1,1,72950.14,0.7702236203960853,high_risk,yes
27ad677c,703,Massachusetts,Female,45,1,0.0,1,1,0,182784.11,0.1676731041160164,low_risk,no
27b6dbea,645,Hawaii,Male,30,1,125739.26,1,1,1,193441.23,0.9653071937744104,high_risk,yes
27b38f30,694,California,Male,32,0,91956.49,1,1,1,59961.81,0.9738046302869288,high_risk,yes
27acc1c8,605,Hawaii,Female,64,2,129555.7,1,1,1,13601.79,0.9059537144831656,high_risk,yes
27adcbcc,815,California,Male,35,4,0.0,2,0,1,198490.33,0.8985546965631741,high_risk,yes
27b29bac,677,Hawaii,Female,24,0,148298.59,2,0,0,182913.95,0.8021679170403346,high_risk,yes
27aea556,730,New York,Male,38,0,38848.19,2,0,0,94003.11,0.8798548478468706,high_risk,yes
27ad22e4,812,Massachusetts,Female,49,8,66079.45,2,0,0,91556.57,0.1282833104241197,low_risk,no
27add7a2,687,California,Male,35,9,0.0,2,0,1,73133.82,0.9298265424432556,high_risk,yes
27ad3400,506,California,Female,34,4,90307.62,1,1,1,159235.29,0.9725204787208932,high_risk,yes
27b0a928,766,Texas,Male,47,9,129289.98,1,1,0,169935.46,0.2012194692749002,low_risk,no
27b14216,652,California,Female,40,1,0.0,2,1,0,126554.96,0.7874561795001538,high_risk,yes
27b0c994,445,New York,Female,38,6,119413.62,2,1,0,175756.36,0.8078522595623332,high_risk,yes
27b5d7f4,604,Hawaii,Male,40,1,84315.02,1,0,0,36209.1,0.8222233720060125,high_risk,yes
27ae344a,738,Texas,Male,35,6,101744.84,1,0,0,85185.44,0.8986137858439491,high_risk,yes
27ac7556,582,Florida,Male,25,9,148042.97,2,1,0,52341.15,0.9801062484965052,high_risk,yes
27a94c64,738,New York,Female,57,9,148384.64,1,0,0,155047.11,0.0182919610354462,low_risk,no
27aab54a,443,New York,Male,50,3,117206.3,1,1,0,42840.18,0.1192516737513655,low_risk,no
27b09582,518,Hawaii,Female,45,8,0.0,2,1,1,36193.07,0.8103841598376099,high_risk,yes
27ad348c,479,New York,Male,24,6,107637.97,2,0,1,169505.83,0.9629632595207104,high_risk,yes
27b66e62,776,Hawaii,Female,38,2,169824.46,1,1,0,169291.7,0.9751075279821684,high_risk,yes
27b34e12,793,California,Female,63,9,116270.72,1,1,1,184243.25,0.8676952394638155,high_risk,yes
27a93df0,687,California,Female,31,2,0.0,2,0,1,145411.39,0.9460420056825574,high_risk,yes
27ab6436,671,Texas,Male,51,3,96891.46,1,1,0,176403.33,0.2327140324477297,low_risk,no
27b41298,667,Texas,Female,42,10,64404.26,2,0,0,26022.37,0.85958642238925,high_risk,yes
27ab54a0,643,Florida,Male,34,3,83132.09,1,1,1,21360.88,0.8230331075444255,high_risk,yes
27aaee66,522,Florida,Male,30,3,0.0,2,1,0,145490.85,0.7815073290677376,high_risk,yes
27b07408,711,California,Female,37,8,113899.92,1,0,0,80215.2,0.8957510786247636,high_risk,yes
27afecc2,597,Hawaii,Female,29,5,0.0,2,1,1,174825.57,0.9874116380354866,high_risk,yes
27acf134,688,California,Male,26,1,0.0,2,1,1,104435.94,0.95152153793927,high_risk,yes
27b5ef5a,603,New York,Male,26,4,109166.37,1,1,1,92840.67,0.797415440168183,high_risk,yes
27b3057e,797,Hawaii,Female,55,10,0.0,4,1,1,49418.87,0.1124420873318238,low_risk,no
27af38e0,663,Massachusetts,Female,58,5,216109.88,1,0,1,74176.71,0.2149898231980831,low_risk,no
27ab3fd8,802,Florida,Male,41,5,0.0,2,1,1,134626.3,0.7611078551338487,high_risk,yes
27b3d44a,717,Florida,Male,33,1,99106.73,1,0,0,194467.23,0.9756414334686858,high_risk,yes
27b57278,557,California,Female,39,7,49572.73,1,1,0,115287.99,0.0001209653311675,low_risk,no
27b15530,686,Florida,Male,41,7,102749.72,1,0,1,194913.86,0.8114702545202379,high_risk,yes
27b2b4a2,653,Hawaii,Male,29,2,0.0,2,1,1,41671.81,0.8111899922950123,high_risk,yes
27b653dc,538,Massachusetts,Male,39,2,122773.5,2,1,1,58467.08,0.9740844929442852,high_risk,yes
27b32478,655,Hawaii,Female,50,10,0.0,4,1,0,179267.94,0.0588758078596272,low_risk,no
27ac78f8,470,Hawaii,Male,30,3,101140.76,1,1,1,50906.65,0.8847754168310316,high_risk,yes
27b2d9c8,521,Massachusetts,Female,39,3,146408.68,1,0,0,72993.67,0.7598186350545343,high_risk,yes
27b419b4,614,Massachusetts,Male,66,2,0.0,2,0,1,180082.7,0.7594290862998674,high_risk,yes
27ae449e,743,Texas,Female,35,1,146781.24,1,1,0,189307.7,0.896167604828712,high_risk,yes
27abf36a,809,Massachusetts,Male,80,8,0.0,2,0,1,34164.05,0.9999861714547288,high_risk,yes
27af2b98,807,New York,Male,37,10,130110.45,2,0,1,172097.95,0.8276647475025339,high_risk,yes
27b503d8,571,California,Female,30,4,85755.86,1,1,0,145115.95,0.7858805485631308,high_risk,yes
27b5d81c,637,Florida,Male,37,8,0.0,1,1,1,186062.36,0.923731182585488,high_risk,yes
27ad64a2,699,New York,Male,36,2,123601.56,2,1,0,103557.85,0.9173370855642278,high_risk,yes
27b2f8fe,688,California,Female,38,7,123544.21,1,1,1,157664.02,0.9725441618028604,high_risk,yes
27af1dd8,773,California,Male,25,2,135903.33,1,1,0,73656.38,0.7887715268504173,high_risk,yes
27b57746,771,Texas,Female,36,5,77846.9,1,0,0,99805.99,0.9989695186855246,high_risk,yes
27a996c4,495,Hawaii,Nonbinary,30,10,129755.99,1,0,0,172749.65,0.8320908825403605,high_risk,yes
27b4ed8a,462,New York,Female,24,9,69881.09,2,0,1,64421.02,0.9658851579822214,high_risk,yes
27b50cac,670,California,Female,39,8,101928.51,1,0,0,89205.54,0.9992041255543722,high_risk,yes
27a8ac28,736,California,Female,30,9,0.0,2,1,0,34180.33,0.9959692459647524,high_risk,yes
27b3a56a,740,California,Male,33,1,129574.98,1,1,1,123300.38,0.9644755837449068,high_risk,yes
27b70318,703,Massachusetts,Male,39,6,152685.4,1,0,0,183656.12,0.9036426682886964,high_risk,yes
27b4f71c,682,Texas,Male,81,6,122029.15,1,1,1,50783.88,0.7502752597871325,high_risk,yes
27ad4c06,632,Massachusetts,Female,40,3,109740.62,1,1,0,141896.74,0.9374080673677256,high_risk,yes
27b21bf0,662,Florida,Female,42,6,105021.28,1,1,0,48242.38,0.9514257096902988,high_risk,yes
27b68b72,828,Massachusetts,Male,47,1,109876.82,2,1,0,83611.45,0.0690310510042005,low_risk,no
27aea63c,782,California,Male,36,5,81210.72,2,0,1,108003.38,0.7568173044441755,high_risk,yes
27a99066,588,Florida,Male,37,2,0.0,2,0,1,187816.59,0.8321698877422354,high_risk,yes
27b4cfee,728,California,Male,37,3,122689.51,2,0,0,106977.53,0.0447183919451662,low_risk,no
27b4204e,648,New York,Male,33,5,138664.24,1,1,0,29076.27,0.7860067448231451,high_risk,yes
27b653b4,667,Hawaii,Male,40,8,72945.29,2,1,0,98931.5,0.9653114619789652,high_risk,yes
27ab4118,537,Texas,Female,37,7,158411.95,4,1,1,117690.58,0.2077142303785611,low_risk,no
27ad11aa,749,Hawaii,Male,42,1,129776.72,2,0,1,143538.51,0.9024593809613354,high_risk,yes
27abce12,656,California,Male,39,10,0.0,2,1,1,98894.64,0.94561774940966,high_risk,yes
27ad2adc,760,Hawaii,Male,39,6,178585.46,1,1,0,67131.3,0.1313582710744684,low_risk,no
27b34624,710,California,Male,54,6,171137.62,1,1,1,167023.95,0.0907457797191972,low_risk,no
27b34ef8,669,Hawaii,Female,38,8,0.0,2,1,0,84049.16,0.9506354712952824,high_risk,yes
27b22e9c,673,Hawaii,Male,41,5,0.0,1,1,1,65657.29,0.931400328271162,high_risk,yes
27b3f2c2,650,Massachusetts,Female,32,4,79450.09,1,1,1,118324.75,0.9468305365185944,high_risk,yes
27aa4434,542,Hawaii,Female,43,8,145618.37,1,0,1,10350.74,0.98352071443328,high_risk,yes
27ad43b4,594,Hawaii,Male,40,9,122417.17,2,0,1,190882.69,0.8741434193276755,high_risk,yes
27b6e432,579,Florida,Female,59,3,148021.12,1,1,1,74878.22,0.9188830561024226,high_risk,yes
27b23950,515,Hawaii,Nonbinary,40,0,109542.29,1,1,1,166370.81,0.9146818957278892,high_risk,yes
27b68640,511,New York,Male,48,6,149726.08,1,0,0,88307.87,0.014494079808054,low_risk,no
27b6e7f2,429,California,Female,39,6,48023.83,1,1,0,74870.99,0.9800814758495664,high_risk,yes
27b55946,741,Hawaii,Male,32,8,0.0,2,1,0,143598.7,0.8130049821520065,high_risk,yes
27adb74a,723,Hawaii,Male,34,5,0.0,2,0,1,12092.03,0.7712969199558372,high_risk,yes
27b31776,664,California,Female,31,7,104158.84,1,1,0,134169.85,0.8147957448702635,high_risk,yes
27acbe26,794,Massachusetts,Female,37,9,0.0,2,1,0,68008.85,0.8071236403922707,high_risk,yes
27b0f90a,660,New York,Male,35,8,58641.43,1,0,1,198674.08,0.9226616157869544,high_risk,yes
27ac986a,577,Florida,Male,35,5,110080.3,1,1,1,109794.31,0.8292238422395019,high_risk,yes
27ad8d10,685,California,Female,43,1,132667.17,1,1,1,41876.98,0.8998569985524909,high_risk,yes
27afd246,676,New York,Female,34,4,89437.03,1,1,1,189540.95,0.9910253304005194,high_risk,yes
27ac2286,754,Hawaii,Female,27,7,0.0,2,1,0,144134.64,0.9716647679751064,high_risk,yes
27af22e2,641,California,Male,31,10,155978.17,1,1,0,91510.71,0.8360724673171,high_risk,yes
27b625a6,536,Hawaii,Male,39,4,0.0,2,1,0,27150.35,0.7677662416720775,high_risk,yes
27b67768,568,Florida,Male,28,1,127289.28,1,0,0,45611.51,0.9988893717479244,high_risk,yes
27ad454e,753,California,Male,33,5,122568.05,2,1,1,82820.85,0.8750755545967311,high_risk,yes
27ab52d4,566,California,Female,21,3,0.0,2,1,1,3626.47,0.7994433326200654,high_risk,yes
27ab3ad8,628,Hawaii,Male,33,6,0.0,2,0,0,184230.23,0.8962736360086246,high_risk,yes
27b22b68,812,Hawaii,Male,24,10,0.0,2,1,1,156906.15,0.8643857722244757,high_risk,yes
27a9ff7e,821,New York,Male,42,3,87807.29,2,1,1,64613.81,0.9788059399221528,high_risk,yes
27b0b33c,614,Florida,Female,40,3,113348.5,1,1,1,77789.01,0.9288537699357092,high_risk,yes
27aec784,538,Massachusetts,Male,40,8,0.0,2,1,1,25554.4,0.9326268857194996,high_risk,yes
27ac64d0,614,Hawaii,Female,38,4,72594.0,1,1,1,76042.48,0.9661829539777592,high_risk,yes
27ae394a,498,Texas,Female,41,4,87541.06,2,1,1,12577.21,0.0274988393959518,low_risk,no
27a8e364,777,California,Male,43,1,0.0,2,1,0,21785.91,0.778380394967771,high_risk,yes
27b2dd7e,657,Massachusetts,Male,75,7,126273.95,1,0,1,91673.6,0.9094166148812924,high_risk,yes
27b6298e,591,Florida,Male,39,8,0.0,2,0,0,42392.24,0.8689926898835358,high_risk,yes
27b348a4,619,Hawaii,Female,40,10,0.0,1,1,1,147093.84,0.1563639465927673,low_risk,no
27a9decc,787,California,Female,42,10,145988.65,2,1,1,79510.37,0.7836693694174898,high_risk,yes
27aaabfe,575,Massachusetts,Female,26,7,0.0,2,1,0,112507.63,0.8460971741831453,high_risk,yes
27b6f06c,503,California,Male,29,3,0.0,2,1,1,143954.99,0.8687310744198442,high_risk,yes
27ae0880,850,Texas,Male,44,2,112755.34,2,0,0,158171.36,0.9297741671902496,high_risk,yes
27aa5352,704,Texas,Female,35,3,154206.07,2,1,1,40261.49,0.8979889939832706,high_risk,yes
27b5345c,534,Hawaii,Female,49,7,0.0,1,1,0,13566.48,0.1394206886474238,low_risk,no
27afdaca,695,Florida,Female,31,5,0.0,2,0,1,13998.88,0.7603824882260221,high_risk,yes
27aaad2a,609,Texas,Female,40,10,137389.77,2,1,0,170122.22,0.7561987533211002,high_risk,yes
27af68ec,547,Texas,Female,39,6,74596.15,3,1,1,85746.52,0.2359484131656795,low_risk,no
27b327de,673,California,Female,42,4,0.0,2,1,0,121440.8,0.9777763698969898,high_risk,yes
27b243be,587,California,Female,36,1,134997.49,2,1,0,44688.08,0.7805465468926853,high_risk,yes
27b2115a,617,Hawaii,Female,30,8,0.0,1,1,1,92621.9,0.7992655123280411,high_risk,yes
27a91352,706,Massachusetts,Male,29,2,0.0,2,1,1,18255.51,0.9219274695329506,high_risk,yes
27b3289c,510,Texas,Nonbinary,31,0,113688.63,1,1,0,33099.41,0.1083128831864226,low_risk,no
27a898f0,655,California,Female,38,6,0.0,1,1,1,188639.28,0.7629714967760267,high_risk,yes
27b57b92,727,New York,Male,59,5,152581.06,1,1,0,71830.1,0.0793022886505727,low_risk,no
27af3c8c,731,New York,Male,35,2,127862.93,2,1,0,139083.7,0.8152547664296668,high_risk,yes
27b6f79c,750,Massachusetts,Female,38,7,97257.41,2,0,1,179883.04,0.9693239754757,high_risk,yes
27b04316,605,Florida,Male,41,5,103154.66,1,0,0,143203.78,0.9847184979745196,high_risk,yes
27b5bae4,807,Hawaii,Male,33,10,101952.97,2,1,0,178153.65,0.8313470181795002,high_risk,yes
27b22186,689,Texas,Male,67,9,157094.78,1,1,1,99490.01,0.8210578269102475,high_risk,yes
27b63078,666,California,Female,32,10,112536.57,2,1,1,34350.54,0.8323005517644457,high_risk,yes
27b45546,634,Texas,Nonbinary,24,8,103097.85,1,1,1,157577.29,0.7871430025695304,high_risk,yes
27a98616,573,Florida,Male,38,4,0.0,2,1,1,196517.43,0.7690615827935273,high_risk,yes
27b3141a,639,Hawaii,Female,50,6,115335.32,2,1,1,53130.41,0.8642279473224681,high_risk,yes
27b414e6,815,Texas,Male,37,2,110777.26,2,1,0,2383.59,0.8179943343471595,high_risk,yes
27b6a026,781,Texas,Male,35,7,92526.15,2,1,1,173837.54,0.9101495595675472,high_risk,yes
27afecf4,775,Hawaii,Male,60,7,0.0,2,1,1,111558.7,0.7656859468304766,high_risk,yes
27af2a30,620,Hawaii,Male,22,0,0.0,1,1,0,32589.45,0.7821619728672057,high_risk,yes
27abffea,704,New York,Female,39,1,124640.51,1,1,0,116511.12,0.1362092516995096,low_risk,no
27ae68b6,710,Hawaii,Female,32,3,0.0,1,1,0,94790.34,0.934502713249771,high_risk,yes
27ae1a82,584,Hawaii,Male,47,5,0.0,2,1,0,89286.29,0.7681206325195921,high_risk,yes
27abde3e,518,California,Male,42,7,151027.05,2,1,0,119377.36,0.8222666061559527,high_risk,yes
27aad250,686,Texas,Male,33,9,141918.09,2,0,1,184036.47,0.7905164994059035,high_risk,yes
27b27e06,570,Texas,Male,42,0,107856.57,2,1,0,127528.84,0.8933243822690858,high_risk,yes
27b281f8,571,California,Female,33,9,102017.25,2,0,0,128600.49,0.8687170539695079,high_risk,yes
27af4132,722,Massachusetts,Female,29,9,0.0,2,1,1,142033.07,0.9310713930418554,high_risk,yes
27a8b5ba,786,Florida,Female,39,7,0.0,2,0,0,100929.59,0.9112140263614158,high_risk,yes
27b21718,590,Florida,Male,34,0,65812.35,2,0,1,160346.3,0.8503100536360682,high_risk,yes
27ad988c,596,Hawaii,Male,39,9,0.0,1,1,0,48963.59,0.8427050431350327,high_risk,yes
27aa62ac,735,Hawaii,Female,53,8,123845.36,2,0,1,170454.93,0.0808304439031998,low_risk,no
27b378ce,820,Texas,Male,39,9,111336.89,1,1,0,16770.31,0.1978776939036153,low_risk,no
27aeebba,850,Massachusetts,Male,71,10,69608.14,1,1,0,97893.4,0.1267554616837366,low_risk,no
27a9937c,793,Florida,Male,29,8,96674.55,2,0,0,192120.66,0.9311713362191636,high_risk,yes
27ad6074,771,Hawaii,Male,32,5,62321.62,1,1,1,40920.59,0.7739289314923162,high_risk,yes
27ab53ec,514,Hawaii,Male,26,1,0.0,2,0,0,121551.93,0.8895588263018264,high_risk,yes
27aeb67c,589,California,Female,46,10,107238.85,2,1,0,37024.28,0.8293557213874986,high_risk,yes
27b09884,627,New York,Male,52,1,76101.81,2,0,1,177238.35,0.8988045740247467,high_risk,yes
27b3c360,640,California,Female,31,9,138857.59,1,1,0,48640.77,0.8228694844007987,high_risk,yes
27ac2d8a,435,California,Male,36,4,0.0,1,1,1,197015.2,0.7910710302116911,high_risk,yes
27ae728e,797,California,Male,29,1,0.0,1,0,1,149991.32,0.7808749183893744,high_risk,yes
27aa3aca,629,Massachusetts,Male,36,1,161757.87,2,1,1,146371.72,0.8458640620530659,high_risk,yes
27b06ae4,598,California,Female,32,4,111156.52,1,1,1,167376.26,0.8485515524059136,high_risk,yes
27a9273e,569,Florida,Male,34,0,151839.26,1,1,0,102299.81,0.0335663030077204,low_risk,no
27b525de,711,Hawaii,Female,34,6,0.0,2,1,1,175310.38,0.8088663791912174,high_risk,yes
27b4ed62,652,Hawaii,Female,51,3,0.0,1,1,0,173989.47,0.0918563773441091,low_risk,no
27a99638,709,Florida,Female,45,2,0.0,2,0,1,162922.65,0.768547696455244,high_risk,yes
27b1920c,697,Texas,Male,31,3,108805.42,2,0,1,123825.83,0.8644099031238369,high_risk,yes
27b4ec2c,599,California,Male,27,5,0.0,2,1,0,30546.4,0.7915045830919616,high_risk,yes
27b49b8c,666,Massachusetts,Female,36,6,0.0,2,1,0,176692.87,0.8966274927778161,high_risk,yes
27b00e32,640,Massachusetts,Male,29,5,197200.04,2,1,0,141453.62,0.8616549188404063,high_risk,yes
27b6152a,642,California,Male,25,7,0.0,2,1,0,102083.78,0.7934344733349599,high_risk,yes
27acace2,554,Florida,Male,46,4,0.0,2,0,1,57320.92,0.8751894387609209,high_risk,yes
27ab1f8a,710,Florida,Female,38,4,0.0,2,1,1,136390.88,0.8623473488707575,high_risk,yes
27acd8ac,504,Florida,Male,44,4,113522.64,1,1,1,12405.2,0.8305201451035301,high_risk,yes
27ac2cd6,553,California,Female,31,4,0.0,2,1,1,89087.4,0.7957679170325986,high_risk,yes
27b61bce,557,Hawaii,Male,36,3,0.0,1,0,1,144078.02,0.7945395737992336,high_risk,yes
27b60c7e,651,California,Male,45,1,0.0,1,1,0,67740.08,0.1274907033231845,low_risk,no
27b18690,468,Texas,Male,29,1,111681.98,2,1,1,195711.16,0.9618004871651192,high_risk,yes
27b11a70,658,California,Male,42,8,102870.93,1,0,1,103764.55,0.153231921545166,low_risk,no
27ac2de4,614,Texas,Female,31,7,120599.38,2,1,1,46163.44,0.8469342928902881,high_risk,yes
27acd2da,667,Massachusetts,Male,77,2,0.0,1,1,1,34702.92,0.8584602356534282,high_risk,yes
27aeaab0,725,California,Male,45,1,129855.32,1,0,0,24218.65,0.8238754399664618,high_risk,yes
27b600d0,704,Massachusetts,Male,38,6,106687.76,1,1,0,173776.5,0.8754299359753263,high_risk,yes
27a9b226,588,Hawaii,Female,21,8,0.0,2,1,1,110114.19,0.965703153083916,high_risk,yes
27b4e63c,625,New York,Female,35,5,86147.46,2,1,0,163440.8,0.104228209690181,low_risk,no
27b27ae6,636,Florida,Female,36,1,0.0,1,1,0,43134.58,0.8186161489126252,high_risk,yes
27b2aaa2,689,Hawaii,Female,40,1,0.0,2,1,1,119446.64,0.9334846096816376,high_risk,yes
27adc1fe,619,Texas,Nonbinary,40,9,103604.31,2,0,0,140947.05,0.9009167268869384,high_risk,yes
27ac4950,620,New York,Male,40,5,108197.11,2,1,0,49722.34,0.7541011107768247,high_risk,yes
27b69fa4,460,New York,Female,35,8,102742.91,2,1,1,189339.6,0.8948384287946026,high_risk,yes
27ad0b88,720,New York,Female,37,8,156282.79,1,1,0,45985.52,0.7615517051227036,high_risk,yes
27b5929e,701,California,Female,41,2,0.0,1,1,0,47856.78,0.9774013902772192,high_risk,yes
27af0bd6,633,Hawaii,Male,35,10,0.0,2,1,0,65675.47,0.8016310172639365,high_risk,yes
27a9e246,805,New York,Male,56,6,151802.29,1,1,0,46791.09,0.0737632898136843,low_risk,no
27acf940,806,Massachusetts,Male,18,3,0.0,2,1,1,86994.54,0.8042384454163425,high_risk,yes
27aa1a54,594,Hawaii,Male,38,4,0.0,2,0,0,186884.04,0.9968143271874316,high_risk,yes
27aa3f34,794,California,Male,46,6,0.0,2,1,0,195325.74,0.8620466364090413,high_risk,yes
27af8872,728,Massachusetts,Male,42,8,0.0,2,0,1,41823.22,0.8497274086177047,high_risk,yes
27aebfb4,603,Hawaii,Male,32,7,0.0,1,1,0,198055.94,0.1540029369940876,low_risk,no
27aa0f3c,608,Texas,Female,38,8,103653.51,2,1,1,137079.86,0.7731529537287817,high_risk,yes
